# Photoabsorption spectrum from real-time propagation
# GPAW version: 19.8.1
# Total time = 44.9700 fs, Time steps = [30.0000] as
# Kick = [1e-05, 0, 0]
# Gaussian folding, Width = 0.0600 eV = 0.002205 Hartree <=> FWHM = 0.141289 eV
#    om (eV)                  S_x                  S_y                  S_z
   18.000000     1.3970469860e-02    -0.0000000000e+00     0.0000000000e+00
   18.050000     1.4933211885e-02     0.0000000000e+00     0.0000000000e+00
   18.100000     1.4540990685e-02     0.0000000000e+00     0.0000000000e+00
   18.150000     1.3564223767e-02     0.0000000000e+00     0.0000000000e+00
   18.200000     1.3513762935e-02     0.0000000000e+00     0.0000000000e+00
   18.250000     1.5433281830e-02     0.0000000000e+00     0.0000000000e+00
   18.300000     1.5204445010e-02     0.0000000000e+00     0.0000000000e+00
   18.350000     1.4009091866e-02     0.0000000000e+00     0.0000000000e+00
   18.400000     1.2069790816e-02     0.0000000000e+00     0.0000000000e+00
   18.450000     1.1587422796e-02    -0.0000000000e+00    -0.0000000000e+00
   18.500000     1.2074366184e-02    -0.0000000000e+00    -0.0000000000e+00
   18.550000     1.3293253595e-02    -0.0000000000e+00    -0.0000000000e+00
   18.600000     1.5304546873e-02    -0.0000000000e+00    -0.0000000000e+00
   18.650000     1.7696035398e-02     0.0000000000e+00    -0.0000000000e+00
   18.700000     1.7927708610e-02     0.0000000000e+00     0.0000000000e+00
   18.750000     1.5139274320e-02     0.0000000000e+00     0.0000000000e+00
   18.800000     1.5252490274e-02     0.0000000000e+00     0.0000000000e+00
   18.850000     1.5586391571e-02     0.0000000000e+00    -0.0000000000e+00
   18.900000     1.6733668680e-02     0.0000000000e+00     0.0000000000e+00
   18.950000     1.9245905705e-02     0.0000000000e+00     0.0000000000e+00
   19.000000     2.1427240476e-02     0.0000000000e+00     0.0000000000e+00
   19.050000     1.9592267132e-02     0.0000000000e+00     0.0000000000e+00
   19.100000     1.6555549408e-02     0.0000000000e+00     0.0000000000e+00
   19.150000     1.3173290862e-02     0.0000000000e+00     0.0000000000e+00
   19.200000     1.0154325312e-02     0.0000000000e+00     0.0000000000e+00
   19.250000     1.0353237397e-02    -0.0000000000e+00    -0.0000000000e+00
   19.300000     1.3048362094e-02    -0.0000000000e+00    -0.0000000000e+00
   19.350000     1.8186414419e-02    -0.0000000000e+00     0.0000000000e+00
   19.400000     2.0855535698e-02     0.0000000000e+00     0.0000000000e+00
   19.450000     2.0320704983e-02    -0.0000000000e+00     0.0000000000e+00
   19.500000     1.8270046082e-02    -0.0000000000e+00    -0.0000000000e+00
   19.550000     1.8184367857e-02    -0.0000000000e+00    -0.0000000000e+00
   19.600000     1.8049977417e-02    -0.0000000000e+00    -0.0000000000e+00
   19.650000     1.7280246201e-02     0.0000000000e+00     0.0000000000e+00
   19.700000     1.5261363276e-02     0.0000000000e+00     0.0000000000e+00
   19.750000     1.3093667442e-02     0.0000000000e+00     0.0000000000e+00
   19.800000     1.2053276172e-02     0.0000000000e+00     0.0000000000e+00
   19.850000     1.1489084568e-02     0.0000000000e+00     0.0000000000e+00
   19.900000     1.2258386651e-02     0.0000000000e+00     0.0000000000e+00
   19.950000     1.2049810104e-02     0.0000000000e+00     0.0000000000e+00
   20.000000     1.1379146346e-02     0.0000000000e+00     0.0000000000e+00
   20.050000     9.9441048959e-03     0.0000000000e+00     0.0000000000e+00
   20.100000     1.1523782896e-02    -0.0000000000e+00     0.0000000000e+00
   20.150000     1.5109203710e-02    -0.0000000000e+00    -0.0000000000e+00
   20.200000     1.9042314949e-02     0.0000000000e+00     0.0000000000e+00
   20.250000     2.0479162804e-02     0.0000000000e+00     0.0000000000e+00
   20.300000     1.9145717693e-02     0.0000000000e+00     0.0000000000e+00
   20.350000     1.7880155815e-02    -0.0000000000e+00     0.0000000000e+00
   20.400000     1.8245194830e-02    -0.0000000000e+00     0.0000000000e+00
   20.450000     2.1141548761e-02     0.0000000000e+00     0.0000000000e+00
   20.500000     2.2700270954e-02     0.0000000000e+00     0.0000000000e+00
   20.550000     2.1886888609e-02     0.0000000000e+00     0.0000000000e+00
   20.600000     1.8840147716e-02     0.0000000000e+00     0.0000000000e+00
   20.650000     1.8326970611e-02     0.0000000000e+00     0.0000000000e+00
   20.700000     1.8936652885e-02     0.0000000000e+00     0.0000000000e+00
   20.750000     1.9685899812e-02     0.0000000000e+00     0.0000000000e+00
   20.800000     1.9069893427e-02    -0.0000000000e+00     0.0000000000e+00
   20.850000     1.7414887607e-02     0.0000000000e+00     0.0000000000e+00
   20.900000     1.6515072583e-02     0.0000000000e+00     0.0000000000e+00
   20.950000     1.6414001046e-02     0.0000000000e+00     0.0000000000e+00
   21.000000     1.6151390154e-02     0.0000000000e+00     0.0000000000e+00
   21.050000     1.4505828279e-02     0.0000000000e+00     0.0000000000e+00
   21.100000     1.4473469412e-02     0.0000000000e+00     0.0000000000e+00
   21.150000     1.4396851676e-02     0.0000000000e+00     0.0000000000e+00
   21.200000     1.3876773732e-02     0.0000000000e+00     0.0000000000e+00
   21.250000     1.2305354055e-02     0.0000000000e+00     0.0000000000e+00
   21.300000     1.2725905593e-02     0.0000000000e+00     0.0000000000e+00
   21.350000     1.3278515496e-02     0.0000000000e+00     0.0000000000e+00
   21.400000     1.3245485177e-02    -0.0000000000e+00     0.0000000000e+00
   21.450000     1.3154506550e-02    -0.0000000000e+00     0.0000000000e+00
   21.500000     1.2930647742e-02     0.0000000000e+00    -0.0000000000e+00
   21.550000     1.3275325694e-02     0.0000000000e+00    -0.0000000000e+00
   21.600000     1.2815857661e-02     0.0000000000e+00    -0.0000000000e+00
   21.650000     1.2060183596e-02     0.0000000000e+00    -0.0000000000e+00
   21.700000     1.0212680820e-02     0.0000000000e+00     0.0000000000e+00
   21.750000     1.1852843942e-02    -0.0000000000e+00    -0.0000000000e+00
   21.800000     1.6577702731e-02    -0.0000000000e+00    -0.0000000000e+00
   21.850000     2.1421618269e-02     0.0000000000e+00    -0.0000000000e+00
   21.900000     2.2250740513e-02     0.0000000000e+00     0.0000000000e+00
   21.950000     2.1561351363e-02     0.0000000000e+00     0.0000000000e+00
   22.000000     1.9783703195e-02     0.0000000000e+00     0.0000000000e+00
   22.050000     1.7110237999e-02     0.0000000000e+00     0.0000000000e+00
   22.100000     1.6483384677e-02    -0.0000000000e+00     0.0000000000e+00
   22.150000     1.5854090184e-02     0.0000000000e+00     0.0000000000e+00
   22.200000     1.4541093508e-02     0.0000000000e+00     0.0000000000e+00
   22.250000     1.1773733478e-02     0.0000000000e+00     0.0000000000e+00
   22.300000     1.0190373940e-02     0.0000000000e+00     0.0000000000e+00
   22.350000     9.2469910473e-03     0.0000000000e+00     0.0000000000e+00
   22.400000     9.9172790643e-03     0.0000000000e+00     0.0000000000e+00
   22.450000     1.0253223386e-02     0.0000000000e+00     0.0000000000e+00
   22.500000     1.1833452460e-02     0.0000000000e+00     0.0000000000e+00
   22.550000     1.3601775939e-02     0.0000000000e+00     0.0000000000e+00
   22.600000     1.3632860294e-02     0.0000000000e+00     0.0000000000e+00
   22.650000     1.2910089013e-02     0.0000000000e+00    -0.0000000000e+00
   22.700000     1.1315979997e-02    -0.0000000000e+00    -0.0000000000e+00
   22.750000     1.0645804297e-02     0.0000000000e+00     0.0000000000e+00
   22.800000     9.6775332797e-03     0.0000000000e+00     0.0000000000e+00
   22.850000     1.0397660020e-02     0.0000000000e+00     0.0000000000e+00
   22.900000     1.2532332979e-02     0.0000000000e+00     0.0000000000e+00
   22.950000     1.5523038118e-02     0.0000000000e+00     0.0000000000e+00
   23.000000     1.5060964928e-02     0.0000000000e+00     0.0000000000e+00
   23.050000     1.3665228995e-02     0.0000000000e+00     0.0000000000e+00
   23.100000     1.3599035018e-02     0.0000000000e+00     0.0000000000e+00
   23.150000     1.3916970039e-02     0.0000000000e+00     0.0000000000e+00
   23.200000     1.4325639905e-02     0.0000000000e+00     0.0000000000e+00
   23.250000     1.4591285589e-02     0.0000000000e+00     0.0000000000e+00
   23.300000     1.4630435651e-02    -0.0000000000e+00     0.0000000000e+00
   23.350000     1.2868111432e-02    -0.0000000000e+00    -0.0000000000e+00
   23.400000     1.2406274373e-02     0.0000000000e+00     0.0000000000e+00
   23.450000     1.2596791520e-02     0.0000000000e+00     0.0000000000e+00
   23.500000     1.3683345408e-02     0.0000000000e+00     0.0000000000e+00
   23.550000     1.4157702190e-02     0.0000000000e+00     0.0000000000e+00
   23.600000     1.5588793245e-02     0.0000000000e+00     0.0000000000e+00
   23.650000     1.5689337687e-02     0.0000000000e+00     0.0000000000e+00
   23.700000     1.3643307334e-02     0.0000000000e+00     0.0000000000e+00
   23.750000     1.1902879249e-02     0.0000000000e+00     0.0000000000e+00
   23.800000     1.1819146237e-02     0.0000000000e+00     0.0000000000e+00
   23.850000     1.3324627277e-02     0.0000000000e+00     0.0000000000e+00
   23.900000     1.3730673452e-02     0.0000000000e+00     0.0000000000e+00
   23.950000     1.3515925278e-02     0.0000000000e+00    -0.0000000000e+00
   24.000000     1.2070837356e-02     0.0000000000e+00     0.0000000000e+00
   24.050000     1.2045570038e-02     0.0000000000e+00     0.0000000000e+00
   24.100000     1.1309198284e-02     0.0000000000e+00     0.0000000000e+00
   24.150000     1.0852594413e-02     0.0000000000e+00     0.0000000000e+00
   24.200000     1.0280296257e-02     0.0000000000e+00     0.0000000000e+00
   24.250000     9.6626875496e-03     0.0000000000e+00     0.0000000000e+00
   24.300000     9.5496948957e-03     0.0000000000e+00     0.0000000000e+00
   24.350000     9.7383433048e-03     0.0000000000e+00     0.0000000000e+00
   24.400000     1.0331703901e-02     0.0000000000e+00     0.0000000000e+00
   24.450000     1.0460180529e-02     0.0000000000e+00    -0.0000000000e+00
   24.500000     1.1957661936e-02     0.0000000000e+00    -0.0000000000e+00
   24.550000     1.3602355670e-02     0.0000000000e+00     0.0000000000e+00
   24.600000     1.5620652500e-02     0.0000000000e+00     0.0000000000e+00
   24.650000     1.4831168506e-02     0.0000000000e+00     0.0000000000e+00
   24.700000     1.2835252194e-02     0.0000000000e+00     0.0000000000e+00
   24.750000     9.5132655185e-03     0.0000000000e+00     0.0000000000e+00
   24.800000     6.7411896170e-03     0.0000000000e+00     0.0000000000e+00
   24.850000     6.5342456183e-03     0.0000000000e+00     0.0000000000e+00
   24.900000     8.8368499055e-03     0.0000000000e+00     0.0000000000e+00
   24.950000     1.2131576033e-02     0.0000000000e+00     0.0000000000e+00
   25.000000     1.3348721380e-02     0.0000000000e+00     0.0000000000e+00
   25.050000     1.3487041685e-02     0.0000000000e+00     0.0000000000e+00
   25.100000     1.1919111930e-02     0.0000000000e+00     0.0000000000e+00
   25.150000     1.1146035421e-02     0.0000000000e+00     0.0000000000e+00
   25.200000     1.0287451572e-02     0.0000000000e+00     0.0000000000e+00
   25.250000     1.0034158709e-02    -0.0000000000e+00     0.0000000000e+00
   25.300000     9.1626016553e-03    -0.0000000000e+00     0.0000000000e+00
   25.350000     9.6645932268e-03     0.0000000000e+00    -0.0000000000e+00
   25.400000     1.0545938395e-02     0.0000000000e+00    -0.0000000000e+00
   25.450000     9.9325369086e-03     0.0000000000e+00     0.0000000000e+00
   25.500000     9.1893960344e-03     0.0000000000e+00     0.0000000000e+00
   25.550000     8.9915572288e-03     0.0000000000e+00     0.0000000000e+00
   25.600000     1.0092794706e-02     0.0000000000e+00     0.0000000000e+00
   25.650000     9.5789040791e-03     0.0000000000e+00     0.0000000000e+00
   25.700000     8.9074065181e-03     0.0000000000e+00     0.0000000000e+00
   25.750000     8.1208370611e-03     0.0000000000e+00     0.0000000000e+00
   25.800000     9.2308650207e-03     0.0000000000e+00     0.0000000000e+00
   25.850000     1.0568955604e-02     0.0000000000e+00     0.0000000000e+00
   25.900000     1.1769104244e-02     0.0000000000e+00     0.0000000000e+00
   25.950000     1.1086284058e-02     0.0000000000e+00     0.0000000000e+00
   26.000000     9.6129143527e-03     0.0000000000e+00     0.0000000000e+00
   26.050000     8.5517441637e-03     0.0000000000e+00     0.0000000000e+00
   26.100000     7.2449041953e-03     0.0000000000e+00     0.0000000000e+00
   26.150000     8.0950472356e-03     0.0000000000e+00     0.0000000000e+00
   26.200000     9.2774655200e-03     0.0000000000e+00     0.0000000000e+00
   26.250000     1.0339174958e-02     0.0000000000e+00     0.0000000000e+00
   26.300000     9.8084399814e-03     0.0000000000e+00     0.0000000000e+00
   26.350000     9.4635287850e-03    -0.0000000000e+00     0.0000000000e+00
   26.400000     7.8334193665e-03    -0.0000000000e+00    -0.0000000000e+00
   26.450000     6.6309295305e-03     0.0000000000e+00     0.0000000000e+00
   26.500000     6.5053643273e-03     0.0000000000e+00     0.0000000000e+00
   26.550000     7.0732740110e-03     0.0000000000e+00     0.0000000000e+00
   26.600000     7.2967785041e-03     0.0000000000e+00     0.0000000000e+00
   26.650000     7.4117486261e-03     0.0000000000e+00     0.0000000000e+00
   26.700000     8.8005322115e-03     0.0000000000e+00     0.0000000000e+00
   26.750000     9.4055376106e-03     0.0000000000e+00     0.0000000000e+00
   26.800000     1.1121779978e-02    -0.0000000000e+00     0.0000000000e+00
   26.850000     1.3376997615e-02    -0.0000000000e+00     0.0000000000e+00
   26.900000     1.6667117311e-02     0.0000000000e+00    -0.0000000000e+00
   26.950000     1.7489116594e-02     0.0000000000e+00    -0.0000000000e+00
   27.000000     1.6533787646e-02     0.0000000000e+00     0.0000000000e+00
   27.050000     1.4788446128e-02     0.0000000000e+00     0.0000000000e+00
   27.100000     1.3792017747e-02     0.0000000000e+00     0.0000000000e+00
   27.150000     1.4072822371e-02     0.0000000000e+00    -0.0000000000e+00
   27.200000     1.4886388844e-02    -0.0000000000e+00    -0.0000000000e+00
   27.250000     1.4413112649e-02     0.0000000000e+00     0.0000000000e+00
   27.300000     1.1375870259e-02     0.0000000000e+00     0.0000000000e+00
   27.350000     9.4192859821e-03     0.0000000000e+00     0.0000000000e+00
   27.400000     7.1693162548e-03     0.0000000000e+00     0.0000000000e+00
   27.450000     6.3849526201e-03     0.0000000000e+00     0.0000000000e+00
   27.500000     6.4102203419e-03     0.0000000000e+00     0.0000000000e+00
   27.550000     7.4350764260e-03     0.0000000000e+00     0.0000000000e+00
   27.600000     7.6125686232e-03     0.0000000000e+00     0.0000000000e+00
   27.650000     7.2570507960e-03     0.0000000000e+00     0.0000000000e+00
   27.700000     6.6857354693e-03     0.0000000000e+00     0.0000000000e+00
   27.750000     6.6236090242e-03     0.0000000000e+00     0.0000000000e+00
   27.800000     7.8415016190e-03     0.0000000000e+00     0.0000000000e+00
   27.850000     9.1943860989e-03     0.0000000000e+00     0.0000000000e+00
   27.900000     1.1632823480e-02     0.0000000000e+00     0.0000000000e+00
   27.950000     1.2580026886e-02     0.0000000000e+00     0.0000000000e+00
   28.000000     1.2168300995e-02     0.0000000000e+00     0.0000000000e+00
   28.050000     8.5035106348e-03     0.0000000000e+00     0.0000000000e+00
   28.100000     5.5983026754e-03     0.0000000000e+00     0.0000000000e+00
   28.150000     4.9584970373e-03    -0.0000000000e+00     0.0000000000e+00
   28.200000     6.6294053975e-03    -0.0000000000e+00    -0.0000000000e+00
   28.250000     8.1299917285e-03    -0.0000000000e+00    -0.0000000000e+00
   28.300000     7.8569148352e-03     0.0000000000e+00     0.0000000000e+00
   28.350000     7.5443310596e-03     0.0000000000e+00     0.0000000000e+00
   28.400000     8.1108407078e-03     0.0000000000e+00     0.0000000000e+00
   28.450000     9.6422999301e-03     0.0000000000e+00     0.0000000000e+00
   28.500000     9.2081020489e-03     0.0000000000e+00     0.0000000000e+00
   28.550000     9.3097235953e-03     0.0000000000e+00     0.0000000000e+00
   28.600000     9.7374979371e-03     0.0000000000e+00     0.0000000000e+00
   28.650000     1.0705415075e-02     0.0000000000e+00     0.0000000000e+00
   28.700000     9.5451443602e-03     0.0000000000e+00     0.0000000000e+00
   28.750000     8.5680930900e-03     0.0000000000e+00     0.0000000000e+00
   28.800000     8.8403835868e-03     0.0000000000e+00     0.0000000000e+00
   28.850000     9.7799382877e-03     0.0000000000e+00     0.0000000000e+00
   28.900000     1.1653956755e-02     0.0000000000e+00     0.0000000000e+00
   28.950000     1.3320203639e-02     0.0000000000e+00     0.0000000000e+00
   29.000000     1.3852056248e-02     0.0000000000e+00     0.0000000000e+00
   29.050000     1.1833009718e-02     0.0000000000e+00     0.0000000000e+00
   29.100000     1.0638676274e-02     0.0000000000e+00     0.0000000000e+00
   29.150000     8.9900645350e-03     0.0000000000e+00     0.0000000000e+00
   29.200000     8.6739898852e-03     0.0000000000e+00     0.0000000000e+00
   29.250000     9.3073890811e-03     0.0000000000e+00     0.0000000000e+00
   29.300000     1.0347722737e-02     0.0000000000e+00     0.0000000000e+00
   29.350000     9.5949869841e-03     0.0000000000e+00     0.0000000000e+00
   29.400000     8.6384751919e-03     0.0000000000e+00     0.0000000000e+00
   29.450000     8.9867803110e-03     0.0000000000e+00     0.0000000000e+00
   29.500000     9.3364038981e-03     0.0000000000e+00     0.0000000000e+00
   29.550000     1.0266935686e-02     0.0000000000e+00     0.0000000000e+00
   29.600000     1.0954555559e-02     0.0000000000e+00     0.0000000000e+00
   29.650000     1.2383912842e-02     0.0000000000e+00    -0.0000000000e+00
   29.700000     1.1549266525e-02     0.0000000000e+00     0.0000000000e+00
   29.750000     9.1359163711e-03     0.0000000000e+00     0.0000000000e+00
   29.800000     5.6910791616e-03    -0.0000000000e+00     0.0000000000e+00
   29.850000     4.7368161431e-03    -0.0000000000e+00    -0.0000000000e+00
   29.900000     5.0581956309e-03    -0.0000000000e+00    -0.0000000000e+00
   29.950000     5.8116706876e-03     0.0000000000e+00     0.0000000000e+00
   30.000000     7.1388751394e-03     0.0000000000e+00     0.0000000000e+00
